Mapping parameters for Sparus aurata (Gilthead seabream),,,,,
,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,
,,,,,
,,,,,
Map data (HSPEC) for predicted occurrences (n = 4636): ,,,,,
,,,,,
"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):",,,,,
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.,,,,,
2. Click on the Regenerate Map Data and View Map button then click OK.,,,,,
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.,,,,,
4. Select HSPEC then Submit.,,,,,
,,,,,
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sparus,aurata,41.75,143.25,1414:113:3,0.17
Sparus,aurata,41.75,143.75,1414:113:4,0.19
Sparus,aurata,42.25,143.25,1414:123:1,0.13
Sparus,aurata,42.25,143.75,1414:123:2,0.11
Sparus,aurata,42.75,143.25,1414:123:3,0.11
Sparus,aurata,42.75,143.75,1414:123:4,0.11
Sparus,aurata,43.75,140.75,1414:130:4,0.07
Sparus,aurata,43.75,141.25,1414:131:3,0.19
Sparus,aurata,43.75,141.75,1414:131:4,0.19
Sparus,aurata,44.25,140.75,1414:140:2,0.06
Sparus,aurata,44.75,140.25,1414:140:3,0.15
Sparus,aurata,44.75,140.75,1414:140:4,0.08
Sparus,aurata,44.25,141.25,1414:141:1,0.09
Sparus,aurata,44.25,141.75,1414:141:2,0.09
Sparus,aurata,44.75,141.25,1414:141:3,0.06
Sparus,aurata,51.25,0.25,1500:110:1,0.19
Sparus,aurata,51.25,1.75,1500:111:2,0.15
Sparus,aurata,51.75,1.75,1500:111:4,0.12
Sparus,aurata,51.25,2.25,1500:112:1,0.16
Sparus,aurata,51.25,2.75,1500:112:2,0.17
Sparus,aurata,51.75,2.75,1500:112:4,0.18
Sparus,aurata,51.25,3.25,1500:113:1,0.13
Sparus,aurata,51.25,3.75,1500:113:2,0.1
Sparus,aurata,51.75,3.75,1500:113:4,0.04
Sparus,aurata,51.25,4.25,1500:114:1,0.11
Sparus,aurata,51.75,4.25,1500:114:3,0.09
Sparus,aurata,52.75,0.25,1500:120:3,0.17
Sparus,aurata,52.75,0.75,1500:120:4,0.16
Sparus,aurata,52.25,1.25,1500:121:1,0.13
Sparus,aurata,52.25,1.75,1500:121:2,0.07
Sparus,aurata,52.75,1.25,1500:121:3,0.17
Sparus,aurata,52.75,1.75,1500:121:4,0.08
Sparus,aurata,52.25,2.25,1500:122:1,0.12
Sparus,aurata,52.75,2.25,1500:122:3,0.08
Sparus,aurata,52.25,3.75,1500:123:2,0.06
Sparus,aurata,52.25,4.25,1500:124:1,0.1
Sparus,aurata,52.25,4.75,1500:124:2,0.14
Sparus,aurata,52.75,4.25,1500:124:3,0.05
Sparus,aurata,52.75,4.75,1500:124:4,0.15
Sparus,aurata,53.75,0.75,1500:130:4,0.08
Sparus,aurata,53.25,1.25,1500:131:1,0.11
Sparus,aurata,53.25,1.75,1500:131:2,0.11
Sparus,aurata,53.25,2.25,1500:132:1,0.17
Sparus,aurata,53.25,2.75,1500:132:2,0.15
Sparus,aurata,53.25,3.25,1500:133:1,0.16
Sparus,aurata,53.25,4.25,1500:134:1,0.16
Sparus,aurata,53.25,4.75,1500:134:2,0.07
Sparus,aurata,54.25,0.25,1500:140:1,0.07
Sparus,aurata,54.25,0.75,1500:140:2,0.11
Sparus,aurata,54.75,0.25,1500:140:3,0.12
Sparus,aurata,54.75,0.75,1500:140:4,0.11
Sparus,aurata,54.25,1.25,1500:141:1,0.15
Sparus,aurata,54.25,1.75,1500:141:2,0.15
Sparus,aurata,54.75,1.25,1500:141:3,0.15
Sparus,aurata,54.75,1.75,1500:141:4,0.15
Sparus,aurata,54.25,2.25,1500:142:1,0.18
Sparus,aurata,54.25,2.75,1500:142:2,0.18
Sparus,aurata,54.75,2.25,1500:142:3,0.18
Sparus,aurata,54.75,2.75,1500:142:4,0.18
Sparus,aurata,54.25,3.25,1500:143:1,0.19
Sparus,aurata,54.25,3.75,1500:143:2,0.18
Sparus,aurata,54.75,3.25,1500:143:3,0.19
Sparus,aurata,54.75,3.75,1500:143:4,0.18
Sparus,aurata,54.25,4.75,1500:144:2,0.19
Sparus,aurata,54.75,4.25,1500:144:3,0.19
Sparus,aurata,54.75,4.75,1500:144:4,0.19
Sparus,aurata,52.25,5.25,1500:225:1,0.15
Sparus,aurata,52.75,5.25,1500:225:3,0.18
Sparus,aurata,52.75,5.75,1500:225:4,0.18
Sparus,aurata,53.25,5.25,1500:235:1,0.05
Sparus,aurata,53.25,5.75,1500:235:2,0.13
Sparus,aurata,53.75,5.75,1500:235:4,0.12
Sparus,aurata,53.25,6.25,1500:236:1,0.1
Sparus,aurata,53.25,6.75,1500:236:2,0.08
Sparus,aurata,53.75,6.25,1500:236:3,0.1
Sparus,aurata,53.75,6.75,1500:236:4,0.09
Sparus,aurata,53.25,7.25,1500:237:1,0.09
Sparus,aurata,53.75,7.25,1500:237:3,0.1
Sparus,aurata,54.25,5.75,1500:245:2,0.18
Sparus,aurata,54.25,6.25,1500:246:1,0.18
Sparus,aurata,54.25,6.75,1500:246:2,0.19
Sparus,aurata,54.75,6.25,1500:246:3,0.18
Sparus,aurata,54.25,7.25,1500:247:1,0.14
Sparus,aurata,54.25,7.75,1500:247:2,0.06
Sparus,aurata,54.75,7.25,1500:247:3,0.15
Sparus,aurata,54.75,7.75,1500:247:4,0.07
Sparus,aurata,54.25,8.25,1500:248:1,0.06
Sparus,aurata,55.25,0.25,1500:350:1,0.09
Sparus,aurata,55.25,0.75,1500:350:2,0.08
Sparus,aurata,55.75,0.25,1500:350:3,0.09
Sparus,aurata,55.75,0.75,1500:350:4,0.09
Sparus,aurata,55.25,1.25,1500:351:1,0.11
Sparus,aurata,55.25,1.75,1500:351:2,0.11
Sparus,aurata,55.75,1.25,1500:351:3,0.08
Sparus,aurata,55.75,1.75,1500:351:4,0.08
Sparus,aurata,55.25,2.25,1500:352:1,0.12
Sparus,aurata,55.25,2.75,1500:352:2,0.12
Sparus,aurata,55.75,2.25,1500:352:3,0.1
Sparus,aurata,55.75,2.75,1500:352:4,0.11
Sparus,aurata,55.25,3.25,1500:353:1,0.13
Sparus,aurata,55.25,3.75,1500:353:2,0.13
Sparus,aurata,55.75,3.25,1500:353:3,0.12
Sparus,aurata,55.75,3.75,1500:353:4,0.13
Sparus,aurata,55.25,4.25,1500:354:1,0.14
Sparus,aurata,55.25,4.75,1500:354:2,0.13
Sparus,aurata,55.75,4.25,1500:354:3,0.14
Sparus,aurata,55.75,4.75,1500:354:4,0.13
Sparus,aurata,56.25,0.25,1500:360:1,0.05
Sparus,aurata,56.25,0.75,1500:360:2,0.05
Sparus,aurata,56.75,0.25,1500:360:3,0.05
Sparus,aurata,56.75,0.75,1500:360:4,0.04
Sparus,aurata,56.25,1.25,1500:361:1,0.05
Sparus,aurata,56.25,1.75,1500:361:2,0.05
Sparus,aurata,56.75,1.25,1500:361:3,0.04
Sparus,aurata,56.75,1.75,1500:361:4,0.04
Sparus,aurata,56.25,2.25,1500:362:1,0.05
Sparus,aurata,56.25,2.75,1500:362:2,0.06
Sparus,aurata,56.75,2.25,1500:362:3,0.05
Sparus,aurata,56.75,2.75,1500:362:4,0.06
Sparus,aurata,56.25,3.25,1500:363:1,0.06
Sparus,aurata,56.25,3.75,1500:363:2,0.07
Sparus,aurata,56.75,3.25,1500:363:3,0.06
Sparus,aurata,56.75,3.75,1500:363:4,0.07
Sparus,aurata,56.25,4.25,1500:364:1,0.08
Sparus,aurata,56.25,4.75,1500:364:2,0.08
Sparus,aurata,56.75,4.25,1500:364:3,0.08
Sparus,aurata,56.75,4.75,1500:364:4,0.08
Sparus,aurata,57.25,0.25,1500:370:1,0.04
Sparus,aurata,57.25,0.75,1500:370:2,0.03
Sparus,aurata,57.75,0.25,1500:370:3,0.03
Sparus,aurata,57.75,0.75,1500:370:4,0.03
Sparus,aurata,57.25,1.25,1500:371:1,0.03
Sparus,aurata,57.25,1.75,1500:371:2,0.03
Sparus,aurata,57.75,1.25,1500:371:3,0.03
Sparus,aurata,57.75,1.75,1500:371:4,0.03
Sparus,aurata,57.25,2.25,1500:372:1,0.03
Sparus,aurata,57.25,2.75,1500:372:2,0.04
Sparus,aurata,57.75,2.25,1500:372:3,0.04
Sparus,aurata,57.75,2.75,1500:372:4,0.04
Sparus,aurata,57.25,3.25,1500:373:1,0.04
Sparus,aurata,57.25,3.75,1500:373:2,0.04
Sparus,aurata,57.75,3.25,1500:373:3,0.04
Sparus,aurata,57.75,3.75,1500:373:4,0.04
Sparus,aurata,57.25,4.25,1500:374:1,0.05
