Mapping parameters for Thunnus thynnus (Atlantic bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 1407),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,thynnus,17.75,-68.25,7106:478:3,2661,27.61,35.31,342,0,109
Thunnus,thynnus,18.25,-63.25,7106:383:1,532,27.34,35.59,351,0,25
Thunnus,thynnus,18.25,-70.75,7107:380:2,1581,27.67,35.5,356,0,20
Thunnus,thynnus,18.25,-67.25,7106:487:1,432,27.51,35.2,427,0,19
Thunnus,thynnus,18.25,-94.25,7109:384:1,27,26.55,36.08,1129,0,16
Thunnus,thynnus,18.25,-65.25,7106:485:1,576,27.44,35.61,286,0,26
Thunnus,thynnus,18.75,-83.75,7108:383:4,1322,27.96,35.98,307,0,219
Thunnus,thynnus,18.75,-63.75,7106:383:4,2837,27.34,35.59,261,0,105
Thunnus,thynnus,18.75,-38.75,7103:488:4,5308,25.23,36.92,244,0,1490
Thunnus,thynnus,18.75,-33.75,7103:383:4,5167,24.68,36.79,291,0,967
Thunnus,thynnus,18.75,-62.25,7106:382:3,5471,27.28,35.56,255,0,129
Thunnus,thynnus,18.75,-28.75,7102:488:4,4669,24.11,36.59,332,0,459
Thunnus,thynnus,18.75,-23.75,7102:383:4,3849,23.31,36.33,750,0,250
Thunnus,thynnus,18.75,-78.75,7107:488:4,4992,28.18,35.97,277,0,129
Thunnus,thynnus,18.75,-78.25,7107:488:3,4387,28.18,35.97,271,0,105
Thunnus,thynnus,18.75,-18.75,7101:488:4,3008,22.5,35.98,2743,0,290
Thunnus,thynnus,18.75,-16.25,7101:486:3,111,22.2,35.9,3781,0,21
Thunnus,thynnus,18.75,-58.75,7105:488:4,5513,26.98,35.47,240,0,388
Thunnus,thynnus,18.75,-73.75,7107:383:4,2251,27.99,36.04,301,0,22
Thunnus,thynnus,18.75,-72.75,7107:382:4,539,27.89,35.52,381,0,21
Thunnus,thynnus,18.75,-53.75,7105:383:4,4941,26.6,36.03,247,0,895
Thunnus,thynnus,18.75,-68.75,7106:488:4,151,27.51,35.93,291,0,3
Thunnus,thynnus,18.75,-68.25,7106:488:3,469,27.51,35.93,281,0,23
Thunnus,thynnus,18.75,-93.75,7109:383:4,176,26.72,36.08,847,0,85
Thunnus,thynnus,18.75,-92.25,7109:382:3,13,26.96,36.11,843,0,16
Thunnus,thynnus,18.75,-48.75,7104:488:4,4218,26.18,36.86,221,0,1330
Thunnus,thynnus,18.75,-43.75,7104:383:4,3979,25.74,36.94,223,0,1812
Thunnus,thynnus,19.25,-80.75,7108:390:2,3886,28.13,36.04,279,0,105
Thunnus,thynnus,19.25,-55.25,7105:495:1,4830,26.65,35.87,216,0,758
Thunnus,thynnus,19.25,-53.75,7105:393:2,5105,26.5,36.19,231,0,912
Thunnus,thynnus,19.25,-93.75,7109:393:2,720,26.69,36.08,529,0,141
Thunnus,thynnus,19.25,-81.25,7108:391:1,2185,28.06,36.02,292,0,26
Thunnus,thynnus,19.75,-63.75,7106:393:4,6859,27.19,35.8,247,0,175
Thunnus,thynnus,19.75,-59.25,7105:499:3,5011,26.92,35.6,237,0,397
Thunnus,thynnus,19.75,-58.25,7105:498:3,5211,26.86,35.61,230,0,483
Thunnus,thynnus,19.75,-53.75,7105:393:4,5047,26.5,36.19,223,0,923
Thunnus,thynnus,19.75,-92.75,7109:392:4,714,26.86,36.11,506,0,149
Thunnus,thynnus,20.25,-73.25,7207:103:1,2018,27.7,36.25,248,0,104
Thunnus,thynnus,20.25,-72.75,7207:102:2,1860,27.62,36.27,302,0,25
Thunnus,thynnus,20.25,-62.25,7206:102:1,5372,26.99,35.94,222,0,281
Thunnus,thynnus,20.25,-90.75,7209:100:2,17,26.74,36.4,1177,0,78
Thunnus,thynnus,20.25,-59.75,7205:209:2,5153,26.8,35.77,218,0,401
Thunnus,thynnus,20.25,-74.25,7207:104:1,818,27.76,36.25,274,0,18
Thunnus,thynnus,20.25,-95.25,7209:205:1,2719,26.46,36.2,366,0,140
Thunnus,thynnus,20.25,-57.75,7205:207:2,4870,26.66,35.8,220,0,556
