Mapping parameters for Oncorhynchus tshawytscha (Chinook salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 514),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Oncorhynchus,tshawytscha,56.25,-154.75,7515:364:2,83,7.11,31.54,923,0.004095,15
Oncorhynchus,tshawytscha,56.25,-154.25,7515:364:1,115,7.11,32.16,902,0.00892667,62
Oncorhynchus,tshawytscha,56.25,-167.75,7516:467:2,133,4.62,32.08,582,0.00163583,166
Oncorhynchus,tshawytscha,56.25,-167.25,7516:467:1,122,4.62,32.08,625,0.0018575,194
Oncorhynchus,tshawytscha,56.25,-153.75,7515:363:2,131,7.18,32.16,872,0.003165,87
Oncorhynchus,tshawytscha,56.25,-158.75,7515:468:2,1,5.83,31.62,830,0.02,3
Oncorhynchus,tshawytscha,56.25,-153.25,7515:363:1,580,7.18,32.16,906,0.00105417,94
Oncorhynchus,tshawytscha,56.25,-158.25,7515:468:1,37,5.83,31.62,804,0.03,13
Oncorhynchus,tshawytscha,56.25,-166.75,7516:466:2,114,4.63,31.95,683,0.00205333,223
Oncorhynchus,tshawytscha,56.25,-157.75,7515:467:2,76,6.14,31.71,891,0.03,62
Oncorhynchus,tshawytscha,56.25,-164.75,7516:364:2,87,4.69,31.78,719,0.00424833,159
Oncorhynchus,tshawytscha,56.25,-166.25,7516:466:1,105,4.63,31.95,712,0.00362333,223
Oncorhynchus,tshawytscha,56.25,-156.25,7515:466:1,198,6.52,31.29,967,0.00166333,62
Oncorhynchus,tshawytscha,56.25,-164.25,7516:364:1,85,4.69,31.78,774,0.00317667,146
Oncorhynchus,tshawytscha,56.25,-152.75,7515:362:2,1515,7.25,32.36,900,0.00080417,114
Oncorhynchus,tshawytscha,56.25,-165.75,7516:465:2,94,4.67,31.85,757,0.00363667,198
Oncorhynchus,tshawytscha,56.25,-155.75,7515:465:2,102,6.91,31.54,947,0.00145667,87
Oncorhynchus,tshawytscha,56.25,-163.75,7516:363:2,85,4.62,31.72,851,0.0039975,140
Oncorhynchus,tshawytscha,56.25,-165.25,7516:465:1,89,4.67,31.85,751,0.0063175,176
Oncorhynchus,tshawytscha,56.25,-163.25,7516:363:1,83,4.62,31.72,795,0.00281667,114
Oncorhynchus,tshawytscha,56.25,-172.25,7517:362:1,2345,5.17,32.63,519,0.00038667,194
Oncorhynchus,tshawytscha,56.25,-162.75,7516:362:2,77,4.64,31.7,803,0.00398333,95
Oncorhynchus,tshawytscha,56.25,-171.75,7517:361:2,2378,5.03,32.53,560,0.00038667,166
Oncorhynchus,tshawytscha,56.25,-162.25,7516:362:1,73,4.64,31.7,797,0.00691333,87
Oncorhynchus,tshawytscha,56.25,-171.25,7517:361:1,1358,5.03,32.52,561,0.00038667,138
Oncorhynchus,tshawytscha,56.25,-170.75,7517:360:2,664,4.93,32.43,522,0.00074667,114
Oncorhynchus,tshawytscha,56.25,-170.25,7517:360:1,261,4.93,32.43,607,0.00058167,94
Oncorhynchus,tshawytscha,56.75,-169.75,7516:469:4,96,4.84,32.31,645,0.00460833,15
Oncorhynchus,tshawytscha,56.75,-169.25,7516:469:3,96,4.84,32.31,653,0.00403833,61
Oncorhynchus,tshawytscha,56.75,-168.75,7516:468:4,94,4.75,32.2,618,0.0037475,91
Oncorhynchus,tshawytscha,56.75,-168.25,7516:468:3,98,4.75,32.2,607,0.00387167,122
Oncorhynchus,tshawytscha,56.75,-154.75,7515:364:4,74,7.11,31.54,849,0.01,15
Oncorhynchus,tshawytscha,56.75,-154.25,7515:364:3,7,7.11,32.16,670,0.02,13
Oncorhynchus,tshawytscha,56.75,-167.75,7516:467:4,95,4.62,32.08,651,0.00723417,152
Oncorhynchus,tshawytscha,56.75,-167.25,7516:467:3,90,4.62,32.08,760,0.0081225,183
Oncorhynchus,tshawytscha,56.75,-153.75,7515:363:4,37,7.18,32.16,706,0.02,13
Oncorhynchus,tshawytscha,56.75,-153.25,7515:363:3,101,7.18,32.16,953,0.03,61
Oncorhynchus,tshawytscha,56.75,-166.75,7516:466:4,84,4.63,31.95,724,0.01,213
Oncorhynchus,tshawytscha,56.75,-164.75,7516:364:4,72,4.69,31.78,817,0.01,209
Oncorhynchus,tshawytscha,56.75,-166.25,7516:466:3,79,4.63,31.95,770,0.01,244
Oncorhynchus,tshawytscha,56.75,-164.25,7516:364:3,72,4.69,31.78,752,0.01,197
Oncorhynchus,tshawytscha,56.75,-152.75,7515:362:4,94,7.25,32.36,988,0.00503917,86
Oncorhynchus,tshawytscha,56.75,-152.25,7515:362:3,130,7.25,32.36,989,0.0019975,86
Oncorhynchus,tshawytscha,56.75,-165.75,7516:465:4,75,4.67,31.85,795,0.01,239
Oncorhynchus,tshawytscha,56.75,-155.75,7515:465:4,246,6.91,31.54,991,0.00498417,91
Oncorhynchus,tshawytscha,56.75,-163.75,7516:363:4,72,4.62,31.72,890,0.00952583,175
Oncorhynchus,tshawytscha,56.75,-165.25,7516:465:3,73,4.67,31.85,824,0.02,222
Oncorhynchus,tshawytscha,56.75,-151.75,7515:361:4,607,7.37,32.45,991,0.00173417,94
Oncorhynchus,tshawytscha,56.75,-173.25,7517:363:3,1161,5.22,32.72,627,0.0004,221
Oncorhynchus,tshawytscha,56.75,-155.25,7515:465:3,148,6.91,31.54,1012,0.003345,61
Oncorhynchus,tshawytscha,56.75,-163.25,7516:363:3,71,4.62,31.72,959,0.01,158
Oncorhynchus,tshawytscha,56.75,-151.25,7515:361:3,1807,7.37,32.45,890,0.00060833,113
Oncorhynchus,tshawytscha,56.75,-172.75,7517:362:4,226,5.17,32.63,554,0.0006775,192
Oncorhynchus,tshawytscha,56.75,-172.25,7517:362:3,228,5.17,32.63,580,0.0009425,164
Oncorhynchus,tshawytscha,56.75,-162.75,7516:362:4,68,4.64,31.7,1024,0.01,146
Oncorhynchus,tshawytscha,56.75,-171.75,7517:361:4,177,5.03,32.53,558,0.001455,137
Oncorhynchus,tshawytscha,56.75,-162.25,7516:362:3,67,4.64,31.7,866,0.01,142
Oncorhynchus,tshawytscha,56.75,-171.25,7517:361:3,117,5.03,32.52,570,0.00178833,113
Oncorhynchus,tshawytscha,56.75,-170.75,7517:360:4,116,4.93,32.43,519,0.00244167,91
Oncorhynchus,tshawytscha,56.75,-170.25,7517:360:3,96,4.93,32.43,587,0.00452583,61
Oncorhynchus,tshawytscha,57.25,-165.75,7516:475:2,70,3.81,31.67,904,0.03,279
Oncorhynchus,tshawytscha,57.25,-152.25,7515:372:1,75,7.13,32.33,1329,0.03,15
Oncorhynchus,tshawytscha,57.25,-165.25,7516:475:1,59,3.81,31.67,957,0.04,271
Oncorhynchus,tshawytscha,57.25,-151.75,7515:371:2,72,7.39,32.33,1329,0.00329083,60
Oncorhynchus,tshawytscha,57.25,165.75,1516:475:2,3528,4.13,32.83,747,0.0019975,189
Oncorhynchus,tshawytscha,57.25,-151.25,7515:371:1,212,7.39,32.33,1299,0.00088667,90
Oncorhynchus,tshawytscha,57.25,-150.75,7515:370:2,696,7.59,32.28,1222,0.00058083,120
Oncorhynchus,tshawytscha,57.25,-173.75,7517:373:2,455,4.74,32.53,655,0.00076167,241
Oncorhynchus,tshawytscha,57.25,-173.25,7517:373:1,177,4.74,32.53,744,0.00148333,211
Oncorhynchus,tshawytscha,57.25,-172.75,7517:372:2,125,4.59,32.42,799,0.00274667,180
Oncorhynchus,tshawytscha,57.25,-172.25,7517:372:1,98,4.59,32.42,752,0.00403833,150
Oncorhynchus,tshawytscha,57.25,-155.75,7515:475:2,226,6.69,31.54,1114,0.03,60
Oncorhynchus,tshawytscha,57.25,-155.25,7515:475:1,246,6.69,31.54,1157,0.03,60
Oncorhynchus,tshawytscha,57.25,-164.75,7516:374:2,64,3.87,31.62,915,0.04,257
Oncorhynchus,tshawytscha,57.25,-171.75,7517:371:2,122,4.26,32.31,713,0.0074275,120
Oncorhynchus,tshawytscha,57.25,-171.25,7517:371:1,117,4.26,32.31,719,0.00917833,90
Oncorhynchus,tshawytscha,57.25,-170.75,7517:370:2,73,4.08,32.18,711,0.01,60
Oncorhynchus,tshawytscha,57.25,-170.25,7517:370:1,30,4.08,32.18,709,0.01,14
Oncorhynchus,tshawytscha,57.25,-168.75,7516:478:2,90,3.84,31.95,1040,0.01,112
Oncorhynchus,tshawytscha,57.25,-168.25,7516:478:1,97,3.84,31.95,1138,0.02,137
Oncorhynchus,tshawytscha,57.25,-154.75,7515:374:2,103,6.95,31.54,1173,0.05,13
Oncorhynchus,tshawytscha,57.25,-167.75,7516:477:2,91,3.69,31.84,885,0.02,163
Oncorhynchus,tshawytscha,57.25,-154.25,7515:374:1,5,6.95,32.16,962,0.04,3
Oncorhynchus,tshawytscha,57.25,-167.25,7516:477:1,77,3.69,31.84,829,0.03,191
Oncorhynchus,tshawytscha,57.25,-153.75,7515:373:2,7,7.01,32.16,1024,0.04,3
Oncorhynchus,tshawytscha,57.25,-153.25,7515:373:1,19,7.01,32.16,912,0.03,6
Oncorhynchus,tshawytscha,57.25,-166.75,7516:476:2,71,3.72,31.75,783,0.03,220
Oncorhynchus,tshawytscha,57.25,-166.25,7516:476:1,72,3.72,31.75,893,0.03,249
Oncorhynchus,tshawytscha,57.25,-135.75,7513:475:2,42,8.82,32.18,1223,0.04,10
Oncorhynchus,tshawytscha,57.25,-152.75,7515:372:2,75,7.13,32.36,1086,0.07,11
Oncorhynchus,tshawytscha,57.75,-151.75,7515:371:4,90,7.39,32.33,1373,0.01,59
Oncorhynchus,tshawytscha,57.75,-151.25,7515:371:3,72,7.39,32.33,1278,0.00320583,89
Oncorhynchus,tshawytscha,57.75,-174.25,7517:374:3,1573,4.81,32.65,624,0.0035525,275
Oncorhynchus,tshawytscha,57.75,-150.75,7515:370:4,89,7.59,32.28,1261,0.00077583,111
Oncorhynchus,tshawytscha,57.75,-173.75,7517:373:4,282,4.74,32.53,742,0.00698333,246
Oncorhynchus,tshawytscha,57.75,-150.25,7515:370:3,173,7.59,32.28,1075,0.00077583,134
Oncorhynchus,tshawytscha,57.75,-173.25,7517:373:3,143,4.74,32.53,773,0.01,217
Oncorhynchus,tshawytscha,57.75,-172.75,7517:372:4,121,4.59,32.42,801,0.01,189
Oncorhynchus,tshawytscha,57.75,-172.25,7517:372:3,110,4.59,32.42,825,0.02,161
Oncorhynchus,tshawytscha,57.75,-155.75,7515:475:4,55,6.69,31.54,920,0.03,5
Oncorhynchus,tshawytscha,57.75,-155.25,7515:475:3,162,6.69,31.54,1198,0.04,11
Oncorhynchus,tshawytscha,57.75,-164.75,7516:374:4,47,3.87,31.62,728,0.07,237
Oncorhynchus,tshawytscha,57.75,-171.75,7517:371:4,98,4.26,32.31,802,0.03,135
Oncorhynchus,tshawytscha,57.75,-171.25,7517:371:3,101,4.26,32.31,744,0.03,111
Oncorhynchus,tshawytscha,57.75,-149.75,7514:479:4,519,7.73,32.29,1080,0.00072,160
Oncorhynchus,tshawytscha,57.75,-149.25,7514:479:3,1356,7.73,32.29,1033,0.0006375,187
Oncorhynchus,tshawytscha,57.75,-154.75,7515:374:4,198,6.95,31.54,1254,0.05,15
Oncorhynchus,tshawytscha,57.75,-154.25,7515:374:3,170,6.95,32.16,1304,0.1,11
Oncorhynchus,tshawytscha,57.75,-153.75,7515:373:4,77,7.01,32.16,1153,0.07,8
Oncorhynchus,tshawytscha,57.75,-166.75,7516:476:4,64,3.72,31.75,886,0.06,242
Oncorhynchus,tshawytscha,57.75,-166.25,7516:476:3,55,3.72,31.75,851,0.06,252
Oncorhynchus,tshawytscha,57.75,-152.75,7515:372:4,15,7.13,32.33,1155,0.03,4
Oncorhynchus,tshawytscha,57.75,-152.25,7515:372:3,53,7.13,32.33,1060,0.02,12
Oncorhynchus,tshawytscha,57.75,-165.25,7516:475:3,49,3.81,31.67,856,0.06,254
Oncorhynchus,tshawytscha,58.25,-134.75,7513:384:2,197,8.71,32.18,1777,0.25,8
Oncorhynchus,tshawytscha,58.25,-172.25,7517:382:1,103,3.78,32.19,796,0.04,192
Oncorhynchus,tshawytscha,58.25,-171.75,7517:381:2,115,3.34,32.07,767,0.05,172
Oncorhynchus,tshawytscha,58.25,-171.25,7517:381:1,101,3.34,32.06,695,0.06,155
Oncorhynchus,tshawytscha,58.25,-154.75,7515:384:2,41,6.78,31.54,1049,0.08,2
Oncorhynchus,tshawytscha,58.25,-159.75,7515:489:2,14,4.29,31.29,901,0.07,59
Oncorhynchus,tshawytscha,58.25,-154.25,7515:384:1,99,6.78,32.16,1016,0.17,8
Oncorhynchus,tshawytscha,58.25,-149.75,7514:489:2,143,7.87,32.05,966,0.0006375,146
Oncorhynchus,tshawytscha,58.25,-149.25,7514:489:1,137,7.87,32.05,1029,0.00072083,170
Oncorhynchus,tshawytscha,58.25,-153.75,7515:383:2,167,6.8,31.04,1235,0.1,59
Oncorhynchus,tshawytscha,58.25,-164.25,7516:384:1,31,3.39,31.39,729,0.11,185
Oncorhynchus,tshawytscha,58.25,-153.25,7515:383:1,124,6.8,31.04,1380,0.02,12
Oncorhynchus,tshawytscha,58.25,-175.75,7517:485:2,1889,4.23,32.56,769,0.00478833,310
Oncorhynchus,tshawytscha,58.25,-148.75,7514:488:2,312,8.01,31.94,957,0.00060917,190
Oncorhynchus,tshawytscha,58.25,-175.25,7517:485:1,1057,4.23,32.56,824,0.00316583,293
Oncorhynchus,tshawytscha,58.25,-152.75,7515:382:2,29,6.93,31.04,934,0.03,6
Oncorhynchus,tshawytscha,58.25,-152.25,7515:382:1,26,6.93,31.87,873,0.04,11
Oncorhynchus,tshawytscha,58.25,-151.75,7515:381:2,91,7.33,31.87,959,0.02,14
Oncorhynchus,tshawytscha,58.25,-151.25,7515:381:1,129,7.33,31.87,1040,0.00269333,59
Oncorhynchus,tshawytscha,58.25,-150.75,7515:380:2,118,7.65,32,984,0.00122083,88
Oncorhynchus,tshawytscha,58.25,-150.25,7515:380:1,124,7.65,32,991,0.00080417,117
Oncorhynchus,tshawytscha,58.25,-166.75,7516:486:2,54,3.06,31.5,764,0.08,196
Oncorhynchus,tshawytscha,58.25,-174.75,7517:384:2,1792,4.12,32.44,875,0.0047875,279
Oncorhynchus,tshawytscha,58.25,-174.25,7517:384:1,865,4.12,32.44,720,0.00820417,267
Oncorhynchus,tshawytscha,58.25,-137.25,7513:487:1,157,8.93,32.11,1158,0.02,14
Oncorhynchus,tshawytscha,58.25,-173.75,7517:383:2,114,4,32.32,769,0.01,259
Oncorhynchus,tshawytscha,58.25,-136.75,7513:486:2,164,8.91,32.11,1138,0.01,11
Oncorhynchus,tshawytscha,58.25,-173.25,7517:383:1,122,4,32.32,873,0.02,239
Oncorhynchus,tshawytscha,58.25,-135.25,7513:485:1,107,8.78,32.18,1563,0.23,7
Oncorhynchus,tshawytscha,58.25,-172.75,7517:382:2,143,3.78,32.19,820,0.03,215
Oncorhynchus,tshawytscha,58.75,-133.75,7513:383:4,1,8.52,31.97,1610,0.16,0
Oncorhynchus,tshawytscha,58.75,-171.75,7517:381:4,95,3.34,32.07,825,0.07,198
Oncorhynchus,tshawytscha,58.75,162.75,1516:382:4,19,3.81,32.63,686,0.33,11
Oncorhynchus,tshawytscha,58.75,-178.25,7517:488:3,2063,4.48,32.86,737,0.00131667,381
Oncorhynchus,tshawytscha,58.75,-159.75,7515:489:4,20,4.29,31.29,694,0.12,11
Oncorhynchus,tshawytscha,58.75,-177.75,7517:487:4,797,4.48,32.78,614,0.00194167,357
Oncorhynchus,tshawytscha,58.75,-177.25,7517:487:3,658,4.48,32.78,585,0.00524667,333
Oncorhynchus,tshawytscha,58.75,-149.75,7514:489:4,175,7.87,32.04,1075,0.0010125,109
Oncorhynchus,tshawytscha,58.75,-157.25,7515:487:3,28,4.86,31.29,885,0.43,8
Oncorhynchus,tshawytscha,58.75,-176.75,7517:486:4,334,4.41,32.68,663,0.00734417,309
Oncorhynchus,tshawytscha,58.75,-149.25,7514:489:3,168,7.87,32.04,1041,0.00092833,131
Oncorhynchus,tshawytscha,58.75,-153.75,7515:383:4,95,6.8,31.04,901,0.06,4
Oncorhynchus,tshawytscha,58.75,-156.75,7515:486:4,8,5.59,31.29,1023,0.25,1
Oncorhynchus,tshawytscha,58.75,-176.25,7517:486:3,294,4.41,32.68,744,0.01,287
Oncorhynchus,tshawytscha,58.75,-153.25,7515:383:3,122,6.8,31.04,855,0.03,12
Oncorhynchus,tshawytscha,58.75,-175.75,7517:485:4,182,4.23,32.56,813,0.01,267
Oncorhynchus,tshawytscha,58.75,-164.75,7516:384:4,31,3.39,31.39,827,0.14,144
Oncorhynchus,tshawytscha,58.75,-175.25,7517:485:3,219,4.23,32.56,868,0.02,247
Oncorhynchus,tshawytscha,58.75,-148.75,7514:488:4,198,8.01,31.94,1016,0.00073333,140
Oncorhynchus,tshawytscha,58.75,-152.25,7515:382:3,73,6.93,31.04,870,0.03,14
Oncorhynchus,tshawytscha,58.75,-147.75,7514:487:4,1677,8.06,31.95,837,0.00056833,140
Oncorhynchus,tshawytscha,58.75,-150.75,7515:380:4,169,7.65,32,998,0.00392667,84
Oncorhynchus,tshawytscha,58.75,-150.25,7515:380:3,146,7.65,32,1092,0.00323417,91
Oncorhynchus,tshawytscha,58.75,-174.75,7517:384:4,330,4.12,32.44,861,0.02,230
Oncorhynchus,tshawytscha,58.75,-141.25,7514:381:3,2621,8.57,32.33,724,0.0008725,131
Oncorhynchus,tshawytscha,58.75,-174.25,7517:384:3,148,4.12,32.44,787,0.03,216
Oncorhynchus,tshawytscha,58.75,-173.75,7517:383:4,114,4,32.32,805,0.05,205
Oncorhynchus,tshawytscha,58.75,-138.75,7513:488:4,124,8.89,31.93,892,0.01,65
Oncorhynchus,tshawytscha,58.75,-173.25,7517:383:3,114,4,32.32,816,0.06,198
Oncorhynchus,tshawytscha,58.75,-172.75,7517:382:4,104,3.78,32.19,867,0.07,196
Oncorhynchus,tshawytscha,59.25,-149.75,7514:499:2,163,7.93,32.04,1069,0.02,84
Oncorhynchus,tshawytscha,59.25,-176.25,7517:496:1,135,3.69,32.49,630,0.03,254
Oncorhynchus,tshawytscha,59.25,-148.25,7514:498:1,149,8.14,31.44,1073,0.00222083,91
Oncorhynchus,tshawytscha,59.25,-153.75,7515:393:2,70,6.61,31.04,919,0.05,11
Oncorhynchus,tshawytscha,59.25,-152.75,7515:392:2,95,6.69,31.04,948,0.02,57
Oncorhynchus,tshawytscha,59.25,-175.75,7517:495:2,136,3.41,32.36,640,0.03,230
Oncorhynchus,tshawytscha,59.25,-147.25,7514:497:1,660,8.25,31.54,961,0.00129083,84
Oncorhynchus,tshawytscha,59.25,-175.25,7517:495:1,130,3.41,32.36,726,0.03,207
Oncorhynchus,tshawytscha,59.25,-146.75,7514:496:2,1046,8.33,31.63,922,0.00119167,91
Oncorhynchus,tshawytscha,59.25,-151.25,7515:391:1,52,7.13,31.87,871,0.04,8
Oncorhynchus,tshawytscha,59.25,-158.75,7515:498:2,1,4.51,31.29,995,0.12,0
Oncorhynchus,tshawytscha,59.25,-150.75,7515:390:2,81,7.62,32,1027,0.02,12
Oncorhynchus,tshawytscha,59.25,-164.75,7516:394:2,26,3.26,30.98,892,0.17,91
Oncorhynchus,tshawytscha,59.25,-145.75,7514:495:2,2428,8.4,31.72,887,0.00061,130
Oncorhynchus,tshawytscha,59.25,-164.25,7516:394:1,25,3.26,30.98,904,0.18,84
Oncorhynchus,tshawytscha,59.25,-163.75,7516:393:2,25,3.4,30.98,897,0.18,84
Oncorhynchus,tshawytscha,59.25,-174.75,7517:394:2,124,3.27,32.23,766,0.04,186
Oncorhynchus,tshawytscha,59.25,-174.25,7517:394:1,105,3.27,32.23,813,0.06,168
Oncorhynchus,tshawytscha,59.25,-173.75,7517:393:2,101,3.15,32.1,818,0.07,153
Oncorhynchus,tshawytscha,59.25,-173.25,7517:393:1,82,3.15,32.09,785,0.08,143
Oncorhynchus,tshawytscha,59.25,-141.75,7514:391:2,705,8.69,31.9,845,0.0014425,91
Oncorhynchus,tshawytscha,59.25,-178.75,7517:498:2,2385,3.88,32.7,743,0.00726,379
Oncorhynchus,tshawytscha,59.25,-178.25,7517:498:1,494,3.88,32.7,902,0.01,356
Oncorhynchus,tshawytscha,59.25,-138.25,7513:498:1,40,8.74,31.93,1053,0.01,2
Oncorhynchus,tshawytscha,59.25,-135.75,7513:495:2,1,8.45,32.11,1700,0.1,0
Oncorhynchus,tshawytscha,59.25,-177.75,7517:497:2,273,3.82,32.6,757,0.01,330
Oncorhynchus,tshawytscha,59.25,-177.25,7517:497:1,156,3.82,32.6,726,0.02,304
Oncorhynchus,tshawytscha,59.25,-176.75,7517:496:2,142,3.69,32.49,608,0.03,279
Oncorhynchus,tshawytscha,59.75,-148.75,7514:498:4,143,8.14,31.44,1118,0.03,14
Oncorhynchus,tshawytscha,59.75,-153.75,7515:393:4,50,6.61,31.04,914,0.04,2
Oncorhynchus,tshawytscha,59.75,-175.75,7517:495:4,137,3.41,32.36,661,0.07,204
Oncorhynchus,tshawytscha,59.75,-175.25,7517:495:3,128,3.41,32.36,733,0.08,178
Oncorhynchus,tshawytscha,59.75,-147.75,7514:497:4,71,8.25,31.54,1057,0.02,12
Oncorhynchus,tshawytscha,59.75,-151.75,7515:391:4,68,7.13,31.04,886,0.05,10
Oncorhynchus,tshawytscha,59.75,-145.75,7514:495:4,147,8.4,31.72,1069,0.00708167,84
Oncorhynchus,tshawytscha,59.75,-161.75,7516:391:4,50,3.53,31.04,671,0.18,4
Oncorhynchus,tshawytscha,59.75,-174.75,7517:394:4,115,3.27,32.23,613,0.1,152
Oncorhynchus,tshawytscha,59.75,-174.25,7517:394:3,110,3.27,32.23,647,0.11,128
Oncorhynchus,tshawytscha,59.75,-144.75,7514:394:4,165,8.45,31.81,1029,0.00983083,84
Oncorhynchus,tshawytscha,59.75,-143.75,7514:393:4,311,8.49,31.87,868,0.03,84
Oncorhynchus,tshawytscha,59.75,-173.75,7517:393:4,88,3.15,32.09,682,0.12,107
Oncorhynchus,tshawytscha,59.75,-143.25,7514:393:3,291,8.49,31.87,742,0.03,84
Oncorhynchus,tshawytscha,59.75,-142.75,7514:392:4,331,8.58,31.9,727,0.01,84
Oncorhynchus,tshawytscha,59.75,-142.25,7514:392:3,188,8.58,31.9,787,0.02,84
Oncorhynchus,tshawytscha,59.75,-166.75,7516:496:4,46,2.78,31.18,771,0.2,12
Oncorhynchus,tshawytscha,59.75,-172.25,7517:392:3,55,2.96,31.96,788,0.14,84
Oncorhynchus,tshawytscha,59.75,-178.75,7517:498:4,1241,3.88,32.7,683,0.03,326
Oncorhynchus,tshawytscha,59.75,-178.25,7517:498:3,219,3.88,32.7,799,0.04,337
Oncorhynchus,tshawytscha,59.75,-139.75,7513:499:4,60,8.86,32.11,955,0.04,10
Oncorhynchus,tshawytscha,59.75,-177.75,7517:497:4,194,3.82,32.6,959,0.03,311
Oncorhynchus,tshawytscha,59.75,-177.25,7517:497:3,151,3.82,32.6,774,0.04,284
Oncorhynchus,tshawytscha,59.75,-176.75,7517:496:4,135,3.69,32.49,665,0.05,257
Oncorhynchus,tshawytscha,59.75,-149.75,7514:499:4,52,7.93,31.44,1017,0.01,10
Oncorhynchus,tshawytscha,59.75,-176.25,7517:496:3,144,3.69,32.49,655,0.06,230
Oncorhynchus,tshawytscha,59.75,-149.25,7514:499:3,168,7.93,31.44,1098,0.03,14
Oncorhynchus,tshawytscha,60.25,-177.25,7617:207:1,143,2.95,32.41,827,0.09,276
Oncorhynchus,tshawytscha,60.25,-167.25,7616:207:1,25,2.42,31.03,891,0.25,10
Oncorhynchus,tshawytscha,60.25,-176.75,7617:206:2,143,2.82,32.3,721,0.1,248
Oncorhynchus,tshawytscha,60.25,-152.25,7615:102:1,88,6.43,31.04,1546,0.07,12
Oncorhynchus,tshawytscha,60.25,-176.25,7617:206:1,135,2.82,32.3,675,0.11,221
Oncorhynchus,tshawytscha,60.25,-151.75,7615:101:2,56,6.72,31.04,1018,0.08,13
Oncorhynchus,tshawytscha,60.25,-151.25,7615:101:1,27,6.72,31.04,955,0.1,3
Oncorhynchus,tshawytscha,60.25,-149.25,7614:209:1,72,7.9,31.44,888,0.02,2
Oncorhynchus,tshawytscha,60.25,-148.75,7614:208:2,1,8.21,31.44,794,0.02,0
Oncorhynchus,tshawytscha,60.25,-148.25,7614:208:1,14,8.21,31.44,785,0.02,7
Oncorhynchus,tshawytscha,60.25,-147.75,7614:207:2,35,8.33,31.54,942,0.03,12
Oncorhynchus,tshawytscha,60.25,-145.75,7614:205:2,57,8.49,31.72,1116,0.02,14
Oncorhynchus,tshawytscha,60.25,-179.25,7617:209:1,965,3.14,32.6,642,0.03,264
Oncorhynchus,tshawytscha,60.25,-178.75,7617:208:2,349,3.04,32.51,725,0.05,274
Oncorhynchus,tshawytscha,60.25,-178.25,7617:208:1,162,3.04,32.51,798,0.06,287
Oncorhynchus,tshawytscha,60.25,-175.75,7617:205:2,121,2.6,32.18,718,0.12,193
Oncorhynchus,tshawytscha,60.25,-177.75,7617:207:2,147,2.95,32.41,948,0.08,302
Oncorhynchus,tshawytscha,60.75,-176.75,7617:206:4,132,2.82,32.3,786,0.13,245
Oncorhynchus,tshawytscha,60.75,-176.25,7617:206:3,118,2.82,32.3,779,0.14,217
Oncorhynchus,tshawytscha,60.75,-151.25,7615:101:3,31,6.72,31.04,947,0.16,9
Oncorhynchus,tshawytscha,60.75,-150.75,7615:100:4,19,7.2,31.04,753,0.21,2
Oncorhynchus,tshawytscha,60.75,-150.25,7615:100:3,61,7.2,31.44,935,0.15,1
Oncorhynchus,tshawytscha,60.75,-149.75,7614:209:4,189,7.9,31.44,917,0.08,1
Oncorhynchus,tshawytscha,60.75,-146.75,7614:206:4,226,8.42,31.63,428,0.1,13
Oncorhynchus,tshawytscha,60.75,-146.25,7614:206:3,32,8.42,31.63,533,0.03,8
Oncorhynchus,tshawytscha,60.75,-178.75,7617:208:4,230,3.04,32.51,555,0.1,225
Oncorhynchus,tshawytscha,60.75,-178.25,7617:208:3,164,3.04,32.51,583,0.11,240
Oncorhynchus,tshawytscha,60.75,-175.75,7617:205:4,105,2.6,32.18,832,0.15,190
Oncorhynchus,tshawytscha,60.75,-177.75,7617:207:4,149,2.95,32.41,776,0.13,258
Oncorhynchus,tshawytscha,61.25,-149.75,7614:219:2,94,7.13,31.44,1077,0.13,5
Oncorhynchus,tshawytscha,61.25,-177.25,7617:217:1,125,2.31,32.24,647,0.17,242
Oncorhynchus,tshawytscha,61.25,-176.75,7617:216:2,118,2.21,32.15,742,0.19,249
Oncorhynchus,tshawytscha,61.25,-176.25,7617:216:1,115,2.21,32.15,788,0.2,223
Oncorhynchus,tshawytscha,61.75,-149.75,7614:219:4,102,7.13,31.44,1110,0.15,0
Oncorhynchus,tshawytscha,61.75,-149.25,7614:219:3,12,7.13,31.44,925,0.08,1
Oncorhynchus,tshawytscha,61.75,-177.25,7617:217:3,119,2.31,32.24,753,0.22,217
Oncorhynchus,tshawytscha,61.75,-176.75,7617:216:4,116,2.21,32.15,746,0.2,242
Oncorhynchus,tshawytscha,62.75,-165.25,7616:225:3,21,2.46,30.1,1048,0.34,12
Oncorhynchus,tshawytscha,62.75,-164.75,7616:124:4,9,2.47,30.1,1038,0.35,5
Oncorhynchus,tshawytscha,64.75,-163.25,7616:143:3,5,2.28,28.76,807,0.37,1
